Date,RTD1,RTD1V,RTD2,RTD2V,IG,IGV,TC2,TC2V
2022/10/16 00:26:01,165.9,3.325,210.3,3.325,7.93E-12,0.005,1.04E-04,0.016
2022/10/16 00:26:12,165.9,3.325,210.3,3.325,8.11E-12,0.006,1.04E-04,0.017
2022/10/16 00:26:23,165.9,3.325,210.3,3.325,8.11E-12,0.006,1.04E-04,0.017
2022/10/16 00:26:36,165.9,3.325,210.3,3.325,8.11E-12,0.006,1.04E-04,0.017
2022/10/16 00:26:47,165.9,3.325,210.3,3.325,8.13E-12,0.006,1.04E-04,0.017
2022/10/16 00:26:58,165.9,3.325,210.3,3.325,8.09E-12,0.006,1.04E-04,0.017
2022/10/16 00:27:09,165.9,3.325,210.3,3.325,8.13E-12,0.006,1.04E-04,0.016
2022/10/16 00:27:20,165.9,3.325,210.3,3.325,8.19E-12,0.006,1.04E-04,0.016
2022/10/16 00:27:31,165.9,3.325,210.3,3.325,8.26E-12,0.006,1.04E-04,0.015
2022/10/16 00:27:42,165.9,3.325,210.3,3.325,8.05E-12,0.005,1.04E-04,0.016
2022/10/16 00:27:53,165.9,3.325,210.3,3.325,8.05E-12,0.005,1.04E-04,0.017
2022/10/16 00:28:04,165.9,3.325,210.3,3.325,8.21E-12,0.006,1.04E-04,0.017
2022/10/16 00:28:15,165.9,3.325,210.3,3.325,8.09E-12,0.006,1.05E-04,0.019
2022/10/16 00:28:26,165.9,3.325,210.3,3.325,8.11E-12,0.006,1.04E-04,0.016
2022/10/16 00:28:37,165.9,3.325,210.3,3.325,8.07E-12,0.006,1.04E-04,0.017
2022/10/16 00:28:48,165.9,3.325,210.3,3.325,8.17E-12,0.006,1.04E-04,0.016
2022/10/16 00:28:59,165.9,3.325,210.3,3.325,8.03E-12,0.005,1.04E-04,0.016
2022/10/16 00:29:10,165.9,3.325,210.3,3.325,8.09E-12,0.006,1.04E-04,0.017
2022/10/16 00:29:21,165.9,3.325,210.3,3.325,8.26E-12,0.006,1.04E-04,0.017
2022/10/16 00:29:32,165.9,3.325,210.3,3.325,8.13E-12,0.006,1.04E-04,0.016
2022/10/16 00:29:43,165.9,3.325,210.3,3.325,8.09E-12,0.006,1.04E-04,0.016
2022/10/16 00:29:54,165.9,3.325,210.3,3.325,7.87E-12,0.005,1.04E-04,0.017
2022/10/16 00:30:05,165.9,3.325,210.3,3.325,8.09E-12,0.006,1.04E-04,0.016
2022/10/16 00:30:16,165.9,3.325,210.3,3.325,8.03E-12,0.005,1.03E-04,0.014
2022/10/16 00:30:27,165.9,3.325,210.3,3.325,8.15E-12,0.006,1.04E-04,0.018
2022/10/16 00:30:38,165.9,3.325,210.3,3.325,8.15E-12,0.006,1.04E-04,0.017
2022/10/16 00:30:49,165.9,3.325,210.3,3.325,8.23E-12,0.006,1.04E-04,0.016
2022/10/16 00:31:00,165.9,3.325,210.3,3.325,7.97E-12,0.005,1.04E-04,0.017
2022/10/16 00:31:11,165.9,3.325,210.3,3.325,7.97E-12,0.005,1.04E-04,0.018
2022/10/16 00:31:21,165.9,3.325,210.3,3.325,8.24E-12,0.006,1.04E-04,0.017
2022/10/16 00:31:32,165.9,3.325,210.3,3.325,8.17E-12,0.006,1.03E-04,0.015
2022/10/16 00:31:43,165.9,3.325,210.3,3.325,8.19E-12,0.006,1.04E-04,0.016
2022/10/16 00:31:54,165.9,3.325,210.3,3.325,8.03E-12,0.005,1.04E-04,0.016
2022/10/16 00:32:05,165.9,3.325,210.3,3.325,8.01E-12,0.005,1.04E-04,0.016
2022/10/16 00:32:16,165.9,3.325,210.3,3.325,8.05E-12,0.005,1.04E-04,0.017
2022/10/16 00:32:27,165.9,3.325,210.3,3.325,7.97E-12,0.005,1.04E-04,0.016
2022/10/16 00:32:40,165.9,3.325,210.3,3.325,8.09E-12,0.006,1.04E-04,0.016
2022/10/16 00:32:51,165.9,3.325,210.3,3.325,7.97E-12,0.005,1.04E-04,0.017
2022/10/16 00:33:02,165.9,3.325,210.3,3.325,8.11E-12,0.006,1.04E-04,0.016
2022/10/16 00:33:13,165.9,3.325,210.3,3.325,7.99E-12,0.005,1.04E-04,0.018
2022/10/16 00:33:24,165.9,3.325,210.3,3.325,8.11E-12,0.006,1.04E-04,0.016
2022/10/16 00:33:35,165.9,3.325,210.3,3.325,8.23E-12,0.006,1.04E-04,0.015
2022/10/16 00:33:46,165.9,3.325,210.3,3.325,7.97E-12,0.005,1.04E-04,0.016
2022/10/16 00:33:57,165.9,3.325,210.3,3.325,7.95E-12,0.005,1.04E-04,0.017
2022/10/16 00:34:08,165.9,3.325,210.3,3.325,8.11E-12,0.006,1.04E-04,0.017
2022/10/16 00:34:19,165.9,3.325,210.3,3.325,8.09E-12,0.006,1.04E-04,0.016
2022/10/16 00:34:30,165.9,3.325,210.3,3.325,8.05E-12,0.005,1.04E-04,0.016
2022/10/16 00:34:41,165.9,3.325,210.3,3.325,7.95E-12,0.005,1.04E-04,0.016
2022/10/16 00:34:52,165.9,3.325,210.3,3.325,8.15E-12,0.006,1.04E-04,0.017
2022/10/16 00:35:03,165.9,3.325,210.3,3.325,8.30E-12,0.006,1.04E-04,0.015
2022/10/16 00:35:14,165.9,3.325,210.3,3.325,8.11E-12,0.006,1.04E-04,0.018
2022/10/16 00:35:25,165.9,3.325,210.3,3.325,8.13E-12,0.006,1.04E-04,0.016
2022/10/16 00:35:36,165.9,3.325,210.3,3.325,8.17E-12,0.006,1.04E-04,0.017
2022/10/16 00:35:47,165.9,3.325,210.3,3.325,8.24E-12,0.006,1.04E-04,0.018
2022/10/16 00:35:58,165.9,3.325,210.3,3.325,8.13E-12,0.006,1.04E-04,0.017
2022/10/16 00:36:09,165.9,3.325,210.3,3.325,7.75E-12,0.004,1.04E-04,0.016
2022/10/16 00:36:20,165.9,3.325,210.3,3.325,8.01E-12,0.005,1.04E-04,0.017
2022/10/16 00:36:31,165.9,3.325,210.3,3.325,8.03E-12,0.005,1.04E-04,0.017
2022/10/16 00:36:42,165.9,3.325,210.3,3.325,8.15E-12,0.006,1.04E-04,0.018
2022/10/16 00:36:53,165.9,3.325,210.3,3.325,8.11E-12,0.006,1.04E-04,0.017
2022/10/16 00:37:03,165.9,3.325,210.3,3.325,7.95E-12,0.005,1.04E-04,0.016
2022/10/16 00:37:14,165.9,3.325,210.3,3.325,8.01E-12,0.005,1.04E-04,0.017
2022/10/16 00:37:25,165.9,3.325,210.3,3.325,8.19E-12,0.006,1.04E-04,0.017
2022/10/16 00:37:36,165.9,3.325,210.3,3.325,7.97E-12,0.005,1.04E-04,0.017
2022/10/16 00:37:47,165.9,3.325,210.3,3.325,7.97E-12,0.005,1.04E-04,0.016
2022/10/16 00:37:59,165.9,3.325,210.3,3.325,8.07E-12,0.006,1.04E-04,0.017
2022/10/16 00:38:10,165.9,3.325,210.3,3.325,8.01E-12,0.005,1.04E-04,0.016
2022/10/16 00:38:21,165.9,3.325,210.3,3.325,7.91E-12,0.005,1.04E-04,0.017
2022/10/16 00:38:32,165.9,3.325,210.3,3.325,8.17E-12,0.006,1.04E-04,0.016
2022/10/16 00:38:43,165.9,3.325,210.3,3.325,8.03E-12,0.005,1.04E-04,0.017
2022/10/16 00:38:54,165.9,3.325,210.3,3.325,8.17E-12,0.006,1.04E-04,0.016
2022/10/16 00:39:05,165.9,3.325,210.3,3.325,8.11E-12,0.006,1.04E-04,0.016
2022/10/16 00:39:16,165.9,3.325,210.3,3.325,8.19E-12,0.006,1.04E-04,0.019
2022/10/16 00:39:26,165.9,3.325,210.3,3.325,8.21E-12,0.006,1.04E-04,0.016
2022/10/16 00:39:37,165.9,3.325,210.3,3.325,8.11E-12,0.006,1.04E-04,0.019
2022/10/16 00:39:48,165.9,3.325,210.3,3.325,8.01E-12,0.005,1.04E-04,0.016
2022/10/16 00:39:59,165.9,3.325,210.3,3.325,8.24E-12,0.006,1.04E-04,0.017
2022/10/16 00:40:10,165.9,3.325,210.3,3.325,8.09E-12,0.006,1.04E-04,0.015
2022/10/16 00:40:21,165.9,3.325,210.3,3.325,7.93E-12,0.005,1.04E-04,0.016
2022/10/16 00:40:34,165.9,3.325,210.3,3.325,8.13E-12,0.006,1.04E-04,0.017
2022/10/16 00:40:45,165.9,3.325,210.3,3.325,7.95E-12,0.005,1.04E-04,0.016
2022/10/16 00:40:56,165.9,3.325,210.3,3.325,8.07E-12,0.006,1.04E-04,0.016
2022/10/16 00:41:07,165.9,3.325,210.3,3.325,8.03E-12,0.005,1.04E-04,0.016
2022/10/16 00:41:18,165.9,3.325,210.3,3.325,7.99E-12,0.005,1.04E-04,0.015
2022/10/16 00:41:29,165.9,3.325,210.3,3.325,8.19E-12,0.006,1.04E-04,0.017
2022/10/16 00:41:40,165.9,3.325,210.3,3.325,8.30E-12,0.006,1.04E-04,0.017
2022/10/16 00:41:51,165.9,3.325,210.3,3.325,8.17E-12,0.006,1.04E-04,0.017
2022/10/16 00:42:02,165.9,3.325,210.3,3.325,7.97E-12,0.005,1.04E-04,0.017
2022/10/16 00:42:13,165.9,3.325,210.3,3.325,7.89E-12,0.005,1.03E-04,0.014
2022/10/16 00:42:24,165.9,3.325,210.3,3.325,8.17E-12,0.006,1.04E-04,0.016
2022/10/16 00:42:35,165.9,3.325,210.3,3.325,8.17E-12,0.006,1.04E-04,0.015
2022/10/16 00:42:46,165.9,3.325,210.3,3.325,7.95E-12,0.005,1.04E-04,0.016
2022/10/16 00:42:57,165.9,3.325,210.3,3.325,8.07E-12,0.006,1.04E-04,0.016
2022/10/16 00:43:08,165.9,3.325,210.3,3.325,8.13E-12,0.006,1.04E-04,0.017
2022/10/16 00:43:19,165.9,3.325,210.3,3.325,8.09E-12,0.006,1.04E-04,0.019
2022/10/16 00:43:30,165.9,3.325,210.3,3.325,8.11E-12,0.006,1.04E-04,0.017
2022/10/16 00:43:41,165.9,3.325,210.3,3.325,8.23E-12,0.006,1.04E-04,0.015
2022/10/16 00:43:52,165.9,3.325,210.3,3.325,7.99E-12,0.005,1.04E-04,0.018
2022/10/16 00:44:03,165.9,3.325,210.3,3.325,8.19E-12,0.006,1.04E-04,0.016
2022/10/16 00:44:14,165.9,3.325,210.3,3.325,8.17E-12,0.006,1.04E-04,0.018
2022/10/16 00:44:25,165.9,3.325,210.3,3.325,8.05E-12,0.005,1.04E-04,0.017
2022/10/16 00:44:36,165.9,3.325,210.3,3.325,8.15E-12,0.006,1.04E-04,0.016
2022/10/16 00:44:47,165.9,3.325,210.3,3.325,8.17E-12,0.006,1.04E-04,0.016
2022/10/16 00:44:58,165.9,3.325,210.3,3.325,8.07E-12,0.006,1.04E-04,0.017
2022/10/16 00:45:09,165.9,3.325,210.3,3.325,7.93E-12,0.005,1.04E-04,0.016
2022/10/16 00:45:19,165.9,3.325,210.3,3.325,8.01E-12,0.005,1.04E-04,0.016
2022/10/16 00:45:30,165.9,3.325,210.3,3.325,8.11E-12,0.006,1.04E-04,0.017
2022/10/16 00:45:41,165.9,3.325,210.3,3.325,8.15E-12,0.006,1.04E-04,0.016
2022/10/16 00:45:52,165.9,3.325,210.3,3.325,7.97E-12,0.005,1.04E-04,0.017
2022/10/16 00:46:03,165.9,3.325,210.3,3.325,8.11E-12,0.006,1.04E-04,0.016
2022/10/16 00:46:14,165.9,3.325,210.3,3.325,8.05E-12,0.005,1.04E-04,0.015
2022/10/16 00:46:25,165.9,3.325,210.3,3.325,8.17E-12,0.006,1.04E-04,0.017
2022/10/16 00:46:38,165.9,3.325,210.3,3.325,7.97E-12,0.005,1.04E-04,0.017
2022/10/16 00:46:49,165.9,3.325,210.3,3.325,8.07E-12,0.006,1.04E-04,0.017
2022/10/16 00:47:00,165.9,3.325,210.3,3.325,8.07E-12,0.006,1.04E-04,0.016
2022/10/16 00:47:11,165.9,3.325,210.3,3.325,8.23E-12,0.006,1.04E-04,0.017
2022/10/16 00:47:22,165.9,3.325,210.3,3.325,8.05E-12,0.005,1.04E-04,0.015
2022/10/16 00:47:33,165.9,3.325,210.3,3.325,7.99E-12,0.005,1.04E-04,0.017
